[INFO][2018-05-22 17:26:10,523][org.apache.spark.SparkContext]Running Spark version 1.6.1
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@6bfdb014 + o.s.j.s.ServletContextHandler{/jobs/json,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@72889280 + o.s.j.s.ServletContextHandler{/jobs/job,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@606fc505 + o.s.j.s.ServletContextHandler{/jobs/job/json,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@4aa3d36 + o.s.j.s.ServletContextHandler{/stages,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@2d140a7 + o.s.j.s.ServletContextHandler{/stages/json,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@347bdeef + o.s.j.s.ServletContextHandler{/stages/stage,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@2aa27288 + o.s.j.s.ServletContextHandler{/stages/stage/json,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@7f34a967 + o.s.j.s.ServletContextHandler{/stages/pool,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@77e80a5e + o.s.j.s.ServletContextHandler{/stages/pool/json,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@1d8e2eea + o.s.j.s.ServletContextHandler{/storage,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@240139e1 + o.s.j.s.ServletContextHandler{/storage/json,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@7ea4d397 + o.s.j.s.ServletContextHandler{/storage/rdd,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@49298ce7 + o.s.j.s.ServletContextHandler{/storage/rdd/json,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@253c1256 + o.s.j.s.ServletContextHandler{/environment,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@8dfe921 + o.s.j.s.ServletContextHandler{/environment/json,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@503fbbc6 + o.s.j.s.ServletContextHandler{/executors,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@55f45b92 + o.s.j.s.ServletContextHandler{/executors/json,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@109f5dd8 + o.s.j.s.ServletContextHandler{/executors/threadDump,null} as handler
[DEBUG][2018-05-22 17:26:12,460][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@67fe380b + o.s.j.s.ServletContextHandler{/executors/threadDump/json,null} as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@4a325eb9 + o.s.j.s.ServletContextHandler{/static,null} as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@3dedb4a6 + o.s.j.s.ServletContextHandler{/,null} as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@57f64f5e + o.s.j.s.ServletContextHandler{/api,null} as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.GzipHandler@415e0bcb + o.s.j.s.ServletContextHandler{/stages/stage/kill,null} as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@304a9d7b as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@6bfdb014 as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@72889280 as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@606fc505 as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@4aa3d36 as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@2d140a7 as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@347bdeef as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@2aa27288 as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@7f34a967 as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@77e80a5e as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@1d8e2eea as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@240139e1 as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@7ea4d397 as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@49298ce7 as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@253c1256 as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@8dfe921 as handler
[DEBUG][2018-05-22 17:26:12,461][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@503fbbc6 as handler
[DEBUG][2018-05-22 17:26:12,462][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@55f45b92 as handler
[DEBUG][2018-05-22 17:26:12,462][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@109f5dd8 as handler
[DEBUG][2018-05-22 17:26:12,462][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@67fe380b as handler
[DEBUG][2018-05-22 17:26:12,462][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@4a325eb9 as handler
[DEBUG][2018-05-22 17:26:12,462][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@3dedb4a6 as handler
[DEBUG][2018-05-22 17:26:12,462][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@57f64f5e as handler
[DEBUG][2018-05-22 17:26:12,462][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf + org.spark-project.jetty.server.handler.GzipHandler@415e0bcb as handler
[DEBUG][2018-05-22 17:26:12,462][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.server.Server@3003697 + org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf as handler
[DEBUG][2018-05-22 17:26:12,462][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.server.Server@3003697
[INFO][2018-05-22 17:26:12,464][org.spark-project.jetty.server.Server]jetty-8.y.z-SNAPSHOT
[DEBUG][2018-05-22 17:26:12,472][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.server.handler.ContextHandlerCollection@194152cf
[DEBUG][2018-05-22 17:26:12,473][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.server.handler.GzipHandler@304a9d7b
[DEBUG][2018-05-22 17:26:12,473][org.spark-project.jetty.util.component.AbstractLifeCycle]starting o.s.j.s.ServletContextHandler{/jobs,null}
[DEBUG][2018-05-22 17:26:12,481][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@d0ec63 + org.apache.spark.ui.JettyUtils$$anon$1-1162410a as servlet
[DEBUG][2018-05-22 17:26:12,482][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@d0ec63 + [/]=>org.apache.spark.ui.JettyUtils$$anon$1-1162410a as servletMapping
[DEBUG][2018-05-22 17:26:12,482][org.spark-project.jetty.util.component.Container]Container o.s.j.s.ServletContextHandler{/jobs,null} + org.spark-project.jetty.servlet.ServletHandler@d0ec63 as handler
[DEBUG][2018-05-22 17:26:12,482][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.servlet.ServletHandler@d0ec63
[DEBUG][2018-05-22 17:26:12,482][org.spark-project.jetty.servlet.ServletHandler]filterNameMap={}
[DEBUG][2018-05-22 17:26:12,482][org.spark-project.jetty.servlet.ServletHandler]pathFilters=null
[DEBUG][2018-05-22 17:26:12,482][org.spark-project.jetty.servlet.ServletHandler]servletFilterMap=null
[DEBUG][2018-05-22 17:26:12,482][org.spark-project.jetty.servlet.ServletHandler]servletPathMap={/=org.apache.spark.ui.JettyUtils$$anon$1-1162410a}
[DEBUG][2018-05-22 17:26:12,482][org.spark-project.jetty.servlet.ServletHandler]servletNameMap={org.apache.spark.ui.JettyUtils$$anon$1-1162410a=org.apache.spark.ui.JettyUtils$$anon$1-1162410a}
[DEBUG][2018-05-22 17:26:12,483][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.servlet.ServletHandler@d0ec63
[DEBUG][2018-05-22 17:26:12,483][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.servlet.ServletHandler@d0ec63
[DEBUG][2018-05-22 17:26:12,483][org.spark-project.jetty.server.handler.AbstractHandler]starting o.s.j.s.ServletContextHandler{/jobs,null}
[DEBUG][2018-05-22 17:26:12,483][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.apache.spark.ui.JettyUtils$$anon$1-1162410a
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.apache.spark.ui.JettyUtils$$anon$1-1162410a
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED o.s.j.s.ServletContextHandler{/jobs,null}
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.server.handler.GzipHandler@304a9d7b
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.server.handler.GzipHandler@304a9d7b
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.server.handler.GzipHandler@6bfdb014
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.util.component.AbstractLifeCycle]starting o.s.j.s.ServletContextHandler{/jobs/json,null}
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@6dc1484 + org.apache.spark.ui.JettyUtils$$anon$1-55a8dc49 as servlet
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@6dc1484 + [/]=>org.apache.spark.ui.JettyUtils$$anon$1-55a8dc49 as servletMapping
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.util.component.Container]Container o.s.j.s.ServletContextHandler{/jobs/json,null} + org.spark-project.jetty.servlet.ServletHandler@6dc1484 as handler
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.servlet.ServletHandler@6dc1484
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.servlet.ServletHandler]filterNameMap={}
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.servlet.ServletHandler]pathFilters=null
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.servlet.ServletHandler]servletFilterMap=null
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.servlet.ServletHandler]servletPathMap={/=org.apache.spark.ui.JettyUtils$$anon$1-55a8dc49}
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.servlet.ServletHandler]servletNameMap={org.apache.spark.ui.JettyUtils$$anon$1-55a8dc49=org.apache.spark.ui.JettyUtils$$anon$1-55a8dc49}
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.servlet.ServletHandler@6dc1484
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.servlet.ServletHandler@6dc1484
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.server.handler.AbstractHandler]starting o.s.j.s.ServletContextHandler{/jobs/json,null}
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.apache.spark.ui.JettyUtils$$anon$1-55a8dc49
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.apache.spark.ui.JettyUtils$$anon$1-55a8dc49
[DEBUG][2018-05-22 17:26:12,485][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED o.s.j.s.ServletContextHandler{/jobs/json,null}
[DEBUG][2018-05-22 17:26:12,486][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.server.handler.GzipHandler@6bfdb014
[DEBUG][2018-05-22 17:26:12,486][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.server.handler.GzipHandler@6bfdb014
[DEBUG][2018-05-22 17:26:12,486][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.server.handler.GzipHandler@72889280
[DEBUG][2018-05-22 17:26:12,486][org.spark-project.jetty.util.component.AbstractLifeCycle]starting o.s.j.s.ServletContextHandler{/jobs/job,null}
[DEBUG][2018-05-22 17:26:12,486][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@6e92c6ad + org.apache.spark.ui.JettyUtils$$anon$1-7e11ab3d as servlet
[DEBUG][2018-05-22 17:26:12,486][org.spark-project.jetty.util.component.Container]Container org.spark-project.jetty.servlet.ServletHandler@6e92c6ad + [/]=>org.apache.spark.ui.JettyUtils$$anon$1-7e11ab3d as servletMapping
[DEBUG][2018-05-22 17:26:12,486][org.spark-project.jetty.util.component.Container]Container o.s.j.s.ServletContextHandler{/jobs/job,null} + org.spark-project.jetty.servlet.ServletHandler@6e92c6ad as handler
[DEBUG][2018-05-22 17:26:12,486][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.spark-project.jetty.servlet.ServletHandler@6e92c6ad
[DEBUG][2018-05-22 17:26:12,486][org.spark-project.jetty.servlet.ServletHandler]filterNameMap={}
[DEBUG][2018-05-22 17:26:12,486][org.spark-project.jetty.servlet.ServletHandler]pathFilters=null
[DEBUG][2018-05-22 17:26:12,486][org.spark-project.jetty.servlet.ServletHandler]servletFilterMap=null
[DEBUG][2018-05-22 17:26:12,486][org.spark-project.jetty.servlet.ServletHandler]servletPathMap={/=org.apache.spark.ui.JettyUtils$$anon$1-7e11ab3d}
[DEBUG][2018-05-22 17:26:12,486][org.spark-project.jetty.servlet.ServletHandler]servletNameMap={org.apache.spark.ui.JettyUtils$$anon$1-7e11ab3d=org.apache.spark.ui.JettyUtils$$anon$1-7e11ab3d}
[DEBUG][2018-05-22 17:26:12,486][org.spark-project.jetty.server.handler.AbstractHandler]starting org.spark-project.jetty.servlet.ServletHandler@6e92c6ad
[DEBUG][2018-05-22 17:26:12,487][org.spark-project.jetty.util.component.AbstractLifeCycle]STARTED org.spark-project.jetty.servlet.ServletHandler@6e92c6ad
[DEBUG][2018-05-22 17:26:12,487][org.spark-project.jetty.server.handler.AbstractHandler]starting o.s.j.s.ServletContextHandler{/jobs/job,null}
[DEBUG][2018-05-22 17:26:12,487][org.spark-project.jetty.util.component.AbstractLifeCycle]starting org.apache.spark.ui.JettyUtils$$anon$1-7e11ab3d
